schema_version,record_type,id,unit_id,segment_id,order,source_anchor,target_anchor,source_line_start,target_line_start,source_char_start,source_char_end,target_char_start,target_char_end,source_raw_tex,target_raw_tex,source_raw_tex_sha256,target_raw_tex_sha256,normalized_symbolic_sha256,math_delimiter,provenance
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0262,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,262,111Gb,111Gb,384,393,15600,15603,17037,17040,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0263,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,263,111Gb,111Gb,386,395,15629,15654,17066,17091,\frak S=\{\Sigma:\Sigma,\frak S=\{\Sigma:\Sigma,0966067cc1cf7d74471b672a21ff1516ff71c7e44cce6c7814b8ac6e1c26c38d,0966067cc1cf7d74471b672a21ff1516ff71c7e44cce6c7814b8ac6e1c26c38d,3999ab3a5a08e27e0a0cacee3efda1466edd8b79f8e0e53290ba280c3606993d,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0264,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,264,111Gb,111Gb,386,395,15660,15668,17113,17121,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0265,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,265,111Gb,111Gb,387,396,15691,15694,17151,17154,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0266,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,266,111Gb,111Gb,387,396,15696,15721,17156,17181,\Cal A\subseteq\Sigma\},\Cal A\subseteq\Sigma\},4b22f1e8003a68f546363aaeb07c09bc1654e4cf0a8a1ccb373eda48b9d1076e,4b22f1e8003a68f546363aaeb07c09bc1654e4cf0a8a1ccb373eda48b9d1076e,baa71f979d58660619ffa58f72e60d96c0c25755f9f913c34e1f46cbbb6beed9,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0267,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,267,111Gb,111Gb,389,398,15756,15765,17219,17228,\frak S,\frak S,c4247956c1371b73a7c187175dba4591aaad37b616647acc0b6a1c213c8a20e3,c4247956c1371b73a7c187175dba4591aaad37b616647acc0b6a1c213c8a20e3,b5bbac7e088cdf6fbe81db176e29ad3bf3d82167cc08b48d3895d95b1be3f167,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0268,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,268,111Gb,111Gb,390,399,15781,15789,17277,17285,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0269,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,269,111Gb,111Gb,391,399,15813,15816,17291,17294,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0270,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,270,111Gb,111Gb,391,400,15850,15869,17347,17366,\Cal PX\in\frak S,\Cal PX\in\frak S,4bacf01b830db6c6cf2df204be3f1b2f9e538bd9d757de7c9c30c0bfce0f0d76,4bacf01b830db6c6cf2df204be3f1b2f9e538bd9d757de7c9c30c0bfce0f0d76,a0864e93fcba13f6c5e28b89f4e5dc95af80da308d8b0f14ad1dc44c5acce47c,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0271,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,271,111Gb,111Gb,392,401,15875,15907,17374,17406,\Sigma_{\Cal A}=\bigcap\frak S,\Sigma_{\Cal A}=\bigcap\frak S,218943d45a9c291af7915f7b0650948db66641f43d99bc5b76abf43d9c73e134,218943d45a9c291af7915f7b0650948db66641f43d99bc5b76abf43d9c73e134,97124a6d4242b5a36b3ebc01c33610c99b804a19ce2d8d80a53a3919210313db,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0272,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,272,111Gb,111Gb,392,401,15913,15921,17422,17430,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0273,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,273,111Gb,111Gb,393,402,15944,15947,17436,17439,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0274,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,274,111Gb,111Gb,393,402,15966,15989,17455,17478,\Cal A\subseteq\Sigma,\Cal A\subseteq\Sigma,019a88c778a14699d5e29a19080e2e16f824b8938140dc1b90b9222d457b5df5,019a88c778a14699d5e29a19080e2e16f824b8938140dc1b90b9222d457b5df5,60ca7f8c24af9c11cf47eb156846395ec38d5dee0c2d326c8e1a8bcacb289235,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0275,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,275,111Gb,111Gb,394,403,16000,16018,17492,17510,\Sigma\in\frak S,\Sigma\in\frak S,184574f57f1ede5ec17f580cc9fcf41c1489157bd4b8a2888b901da3aeaf7d99,184574f57f1ede5ec17f580cc9fcf41c1489157bd4b8a2888b901da3aeaf7d99,2f2c1ea4821977aafb890975ac3831f8bac34f24004467ca239f21671aaf1560,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0276,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,276,111Gb,111Gb,394,404,16020,16052,17517,17549,\Cal A\subseteq\Sigma_{\Cal A},\Cal A\subseteq\Sigma_{\Cal A},6505302e6635ba95a6479cb6979933359aee2faeb1c0cdd813e66efb5840ce57,6505302e6635ba95a6479cb6979933359aee2faeb1c0cdd813e66efb5840ce57,cbe48a7b19a8cbe550e1940674827096bd50f7388ed4fb35f74c6e8470622709,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0277,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,277,111Gb,111Gb,395,405,16060,16077,17568,17585,\Sigma_{\Cal A},\Sigma_{\Cal A},764d3cd484dc82a08741cb4ed0c14d717ce1283e2bac9ecef73500c28f47b2d6,764d3cd484dc82a08741cb4ed0c14d717ce1283e2bac9ecef73500c28f47b2d6,37a71e7073ad08a5a656a4aeb1cc37183cce2fec06f07c3ebad7e0e1ff4ed090,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0278,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,278,111Gb,111Gb,396,405,16096,16105,17609,17618,\frak S,\frak S,c4247956c1371b73a7c187175dba4591aaad37b616647acc0b6a1c213c8a20e3,c4247956c1371b73a7c187175dba4591aaad37b616647acc0b6a1c213c8a20e3,b5bbac7e088cdf6fbe81db176e29ad3bf3d82167cc08b48d3895d95b1be3f167,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0279,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,279,111Gb,111Gb,396,406,16128,16136,17640,17648,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0280,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,280,111Gb,111Gb,397,406,16159,16162,17687,17690,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0281,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,281,111Gb,111Gb,397,407,16173,16181,17703,17711,\Cal A,\Cal A,5e3b3831438380c99bf7414e1c2a48e928544054e53924e8d48d717aafc6ee53,5e3b3831438380c99bf7414e1c2a48e928544054e53924e8d48d717aafc6ee53,b79ca3d5b806d0f16cb30420da607d57683dee66773d1d8d5b15b1755c12caa1,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0282,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,282,111Gb,111Gb,399,409,16196,16213,17736,17753,\Sigma_{\Cal A},\Sigma_{\Cal A},764d3cd484dc82a08741cb4ed0c14d717ce1283e2bac9ecef73500c28f47b2d6,764d3cd484dc82a08741cb4ed0c14d717ce1283e2bac9ecef73500c28f47b2d6,37a71e7073ad08a5a656a4aeb1cc37183cce2fec06f07c3ebad7e0e1ff4ed090,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0283,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,283,111Gb,111Gb,399,409,16221,16229,17769,17777,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0284,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,284,111Gb,111Gb,399,410,16252,16255,17783,17786,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0285,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,285,111Gb,111Gb,400,410,16275,16283,17816,17824,\Cal A,\Cal A,5e3b3831438380c99bf7414e1c2a48e928544054e53924e8d48d717aafc6ee53,5e3b3831438380c99bf7414e1c2a48e928544054e53924e8d48d717aafc6ee53,b79ca3d5b806d0f16cb30420da607d57683dee66773d1d8d5b15b1755c12caa1,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0286,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,286,111Gb,111Gb,404,414,16332,16335,17876,17879,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0287,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,287,111Gb,111Gb,404,414,16341,16349,17889,17897,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0288,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,288,111Gb,111Gb,405,414,16372,16375,17903,17906,X,X,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,4b68ab3847feda7d6c62c1fbcbeebfa35eab7351ed5e78f4ddadea5df64b8015,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0289,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,289,111Gb,111Gb,405,415,16389,16400,17930,17941,\emptyset,\emptyset,8d2cacefc75ba038f020cd92e4b0cf1458ad543ef8d3393b99fc1787330c38b5,8d2cacefc75ba038f020cd92e4b0cf1458ad543ef8d3393b99fc1787330c38b5,8d2cacefc75ba038f020cd92e4b0cf1458ad543ef8d3393b99fc1787330c38b5,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0290,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,290,111Gb,111Gb,405,416,16404,16421,17949,17966,"\{\emptyset,X\}","\{\emptyset,X\}",58e25838ecbc1b92888b5bc821cee346b69cf78be31131355377a1e5d3130d90,58e25838ecbc1b92888b5bc821cee346b69cf78be31131355377a1e5d3130d90,58e25838ecbc1b92888b5bc821cee346b69cf78be31131355377a1e5d3130d90,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0291,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,291,111Gb,111Gb,410,420,16454,16462,18003,18011,\sigma,\sigma,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,9c3245dfb4ac54c1623a60e7b8d1fc07cb02eae1229435230c7dab5e71083a26,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0292,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,292,111Gb,111Gb,410,420,16485,16493,18017,18025,\Bbb N,\Bbb N,83cf45f141bcc461fe374a41478f34683805f99cdd68774c39adbb540a1867e8,83cf45f141bcc461fe374a41478f34683805f99cdd68774c39adbb540a1867e8,7a5c8f64045b98184eb0aeb0e75d1f7fc2976b2635d0b631b4b1da04dff5a457,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0293,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,293,111Gb,111Gb,411,421,16507,16529,18049,18071,\{\{n\}:n\in\Bbb N\},\{\{n\}:n\in\Bbb N\},e27ce35eafa69969b465e125e671954d9870992df5f6e5f57b932eb593024f6d,e27ce35eafa69969b465e125e671954d9870992df5f6e5f57b932eb593024f6d,7f4f89aa75c39f012ae28b2b397b5d17d74e0b60c5fdf6967a37f1fd6c966a83,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0294,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GB,294,111Gb,111Gb,411,421,16533,16547,18079,18093,\Cal P\Bbb N,\Cal P\Bbb N,4fe2a9fa8d5c3e601ba8629039f7e098f5ea1d794bde53ec558f163134ca41df,4fe2a9fa8d5c3e601ba8629039f7e098f5ea1d794bde53ec558f163134ca41df,35990046b0bc7a26bf80129247221337177836c3c621d87cc69dbb94ca650772,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0295,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GC-I,295,111Gc,111Gc-i,413,424,16595,16613,18160,18178,G\subseteq\Bbb R,G\subseteq\Bbb R,751f942445a4dbfc7c855575517c86e43e78e09a4f6f9524345ae92fe445cfdf,751f942445a4dbfc7c855575517c86e43e78e09a4f6f9524345ae92fe445cfdf,a6129ec5bd2d4b81c38e3c4b604d4e259b0afe32faafdf6265b52653e7ebaa13,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0296,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GC-I,296,111Gc,111Gc-i,415,424,16641,16649,18211,18219,x\in G,x\in G,3faccb525a29c5c66379ad205d954d7822aa6ecb75b815bd94d489678ce6aa50,3faccb525a29c5c66379ad205d954d7822aa6ecb75b815bd94d489678ce6aa50,f890bd8a169841a8e4c425e62d012427d5ad44ba0a41eee342be8094ad1fd32f,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0297,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GC-I,297,111Gc,111Gc-i,415,425,16661,16671,18229,18239,\delta>0,\delta>0,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,28c5f4f559bc00a49055a369c53d2382bf799ab5fa662c1b53944e9762606ec9,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0298,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GC-I,298,111Gc,111Gc-i,416,426,16700,16727,18277,18304,"\ooint{x-\delta,x+\delta}","\ooint{x-\delta,x+\delta}",6dbe7082929356193c6135dea47a04e9c21bd3c77ea65ad02d72f63842f7c03d,6dbe7082929356193c6135dea47a04e9c21bd3c77ea65ad02d72f63842f7c03d,6dbe7082929356193c6135dea47a04e9c21bd3c77ea65ad02d72f63842f7c03d,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0299,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GC-I,299,111Gc,111Gc-i,416,426,16743,16746,18319,18322,G,G,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,333e0a1e27815d0ceee55c473fe3dc93d56c63e3bee2b3b4aee8eed6d70191a3,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
1.0.0,formula,O007-FREMLIN-V1-S111-FORMULA-0300,O007-FREMLIN-V1-S111,O007-FREMLIN-V1-S111-SEG-111GC-II,300,111Gc,111Gc-ii,420,430,16794,16802,18379,18387,r\ge 1,r\ge 1,10bc42d96f51887ea400533a0f6b343406ae6bb4aac04938120632d6289e30dc,10bc42d96f51887ea400533a0f6b343406ae6bb4aac04938120632d6289e30dc,48d931adc78b0f862d3435fd812b0154451317701e4ee6ece3563bbd6d25a196,$,"{""basis"":""ordered TeX math atom; reader-text atoms may differ, while normalized symbolic TeX is exact"",""kind"":""source-target-formula-map"",""source_resource_ids"":[""O007-RESOURCE-MT111-SOURCE""]}"
