schema_version,record_type,id,rights_id,resource_kind,uri,local_path,bytes,sha256,rows,file_count,expanded_bytes,relation,verification_status,provenance
1.1.0,resource,O007-RESOURCE-CH25-COMPLETE-AGGREGATE-QA,,aggregate-qa-receipt,,qa/chapter25-complete-aggregate-qa.json,17513,4cccae0fa1ab861fbed1fea25696407b01831acdfaca6ea23167c499390db923,,,,complete Chapter 25 source-target aggregate with corrected exercise and hint censuses,pass=true; complete Chapter 25 156 exercises and 35 hints,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT253-SOURCE"",""O007-RESOURCE-MT254-SOURCE"",""O007-RESOURCE-MT255-SOURCE"",""O007-RESOURCE-MT256-SOURCE"",""O007-RESOURCE-MT257-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT253-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt253.tex,51379,f5c06beaff7bf4160070d254551dfc104b9a2a57494d56cbf139297945abf1e9,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S253,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT253-TARGET,,translated-target,,source/id-ID/mt253.tex,55680,138b9d5a38b548af21ddc723a68cf43e71005d44281e67536fa9a497c0840156,,,,complete canonical id-ID editable target for O007-FREMLIN-V2-S253,passing exact unit QA receipt; reader/build admission remains external,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT253-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT253-UNIT-QA,,source-target-unit-qa-receipt,,qa/chapter25/mt253-unit-qa.json,6634,69d9d0dd3c509c9c0b451b2f10594c9d6e625fbde3a957f5fcae61904b98aeb4,,,,"source-target structural, math, ID, xref, hint, and residue replay for O007-FREMLIN-V2-S253",pass=true; exact source/target identities and finite ledgered deltas,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT253-SOURCE"",""O007-RESOURCE-MT253-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT254-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt254.tex,94917,b75916c2e3e75947c5ff6318498a673a7f3134161a5556c6b055e40f05501f16,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S254,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT254-TARGET,,translated-target,,source/id-ID/mt254.tex,103957,cbe60c21165ca0d744e6f0b121b900b4470928f030f8082543743b1d4220fe1a,,,,complete canonical id-ID editable target for O007-FREMLIN-V2-S254,passing exact unit QA receipt; reader/build admission remains external,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT254-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT254-UNIT-QA,,source-target-unit-qa-receipt,,qa/chapter25/mt254-unit-qa.json,18899,08f631dc7f1e3feccb1824b588815123872b2d24a2fc6a73841249b08a9c8b70,,,,"source-target structural, math, ID, xref, hint, and residue replay for O007-FREMLIN-V2-S254",pass=true; exact source/target identities and finite ledgered deltas,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT254-SOURCE"",""O007-RESOURCE-MT254-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT255-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt255.tex,50407,c837735d74f688178acc82b7f004669f2fe3352e5c0293d48442777a9d5bb5b6,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S255,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT255-TARGET,,translated-target,,source/id-ID/mt255.tex,54231,29205179dfc0d05c55c2b4b47ad7d72f887a01a5ff55f655f68890b173de23d9,,,,complete canonical id-ID editable target for O007-FREMLIN-V2-S255,passing exact unit QA receipt; reader/build admission remains external,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT255-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT255-UNIT-QA,,source-target-unit-qa-receipt,,qa/chapter25/mt255-unit-qa.json,9591,7f675e99aa1407b6dfd32e15424c13ebbef70314194339fafa4374abbd37eca6,,,,"source-target structural, math, ID, xref, hint, and residue replay for O007-FREMLIN-V2-S255",pass=true; exact source/target identities and finite ledgered deltas,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT255-SOURCE"",""O007-RESOURCE-MT255-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT256-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt256.tex,41604,de4a178837df6915bbfb714622cb9a3a2d896fb7f00120d2348ccd0d4245d2cf,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S256,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT256-TARGET,,translated-target,,source/id-ID/mt256.tex,46323,5d2942aa72ae38f086a8369578097dedef702bfa6cd497e3ff3a59f2eb792b03,,,,complete canonical id-ID editable target for O007-FREMLIN-V2-S256,passing exact unit QA receipt; reader/build admission remains external,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT256-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT256-UNIT-QA,,source-target-unit-qa-receipt,,qa/chapter25/mt256-unit-qa.json,11816,0002694221a724238e827f84c20cb07dd1465f43c2707105ac969ba7b941b875,,,,"source-target structural, math, ID, xref, hint, and residue replay for O007-FREMLIN-V2-S256",pass=true; exact source/target identities and finite ledgered deltas,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT256-SOURCE"",""O007-RESOURCE-MT256-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT257-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt257.tex,9803,45e95ad49d7d4a0f83c485c3100ff880100c78bc72e7dc99ccffb8c31a8b7996,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S257,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT257-TARGET,,translated-target,,source/id-ID/mt257.tex,10377,a92d4f670770684902b1574c155aabbb0666ddad5916ac6311771f6974058025,,,,complete canonical id-ID editable target for O007-FREMLIN-V2-S257,passing exact unit QA receipt; reader/build admission remains external,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT257-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT257-UNIT-QA,,source-target-unit-qa-receipt,,qa/chapter25/mt257-unit-qa.json,6604,c21d5f4b070ef5fc0c9ec0d72874b4c053f6f663d58062488a2199d986f12bfe,,,,"source-target structural, math, ID, xref, hint, and residue replay for O007-FREMLIN-V2-S257",pass=true; exact source/target identities and finite ledgered deltas,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter25-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT257-SOURCE"",""O007-RESOURCE-MT257-TARGET""]}"
1.1.0,resource,O007-RESOURCE-CH26-COMPLETE-SOURCE-CORRECTIONS,,source-correction-ledger,,backend/catalog-v1.15/snapshots/inherited-v1.14-through-chapter26-source-corrections.csv,141398,a967ed50095c7e702d40ca41fba4192e55631f9e5ce3757517a5269e364c1800,288,,,exact cumulative source-to-target correction ledger through complete Volume-II Chapter 26,288 unique rows; every hash-bound Chapter 26 correction matches the receipt exception union,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT26-SOURCE"",""O007-RESOURCE-MT261-SOURCE"",""O007-RESOURCE-MT262-SOURCE"",""O007-RESOURCE-MT263-SOURCE"",""O007-RESOURCE-MT264-SOURCE"",""O007-RESOURCE-MT265-SOURCE"",""O007-RESOURCE-MT266-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-CH26-COMPLETE-TERMINOLOGY-DECISIONS,,terminology-decision-log,,backend/catalog-v1.15/snapshots/inherited-v1.14-through-chapter26-terminology-decisions.md,27382,f226ea72822f5c468c8c0e412d71247a977786d9c2d13e0eb96a9f4f0e81fca4,,,,current Indonesian terminology decisions through complete Chapter 26,current exact bytes; preferred Chapter 26 mathematical terms explicit,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT26-SOURCE"",""O007-RESOURCE-MT261-SOURCE"",""O007-RESOURCE-MT262-SOURCE"",""O007-RESOURCE-MT263-SOURCE"",""O007-RESOURCE-MT264-SOURCE"",""O007-RESOURCE-MT265-SOURCE"",""O007-RESOURCE-MT266-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-CH26-COMPLETE-MODEL-PROVENANCE,,model-provenance-note,,backend/catalog-v1.14/MODEL_PROVENANCE.txt,32,232de89e31f46ea6dbdb93ae7e5880aeb0ae09bc8e1ed0ae14df81fbc57c6d2d,,,,explicit model provenance for the complete-Chapter-26 cumulative backend,exact required model identification,"{""basis"":""OpenAI Codex gpt-5.6-sol, Ultra"",""kind"":""model-provenance""}"
1.1.0,resource,O007-RESOURCE-CH26-COMPLETE-AGGREGATE-QA,,aggregate-qa-receipt,,qa/chapter26-aggregate-qa.json,13904,f321d81eb6510683487f62970be689e1e53f10269dbfd9c9e53af1871969cc13,,,,complete Chapter 26 source-target aggregate with corrected exercise and hint censuses,pass=true; complete Chapter 26 has 84 exercises and 18 hints,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT26-SOURCE"",""O007-RESOURCE-MT261-SOURCE"",""O007-RESOURCE-MT262-SOURCE"",""O007-RESOURCE-MT263-SOURCE"",""O007-RESOURCE-MT264-SOURCE"",""O007-RESOURCE-MT265-SOURCE"",""O007-RESOURCE-MT266-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT26-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt26.tex,4248,883d2fe0e6bc1013dc001dbc45124d0b349b961b83e01acc554f7efe6a9abdb3,,,,official mt2.2016 authority member for O007-FREMLIN-V2-CH26-INTRO,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT26-TARGET,,translated-target,,source/id-ID/mt26.tex,4367,f99aa1e12ec275be8f7f7a9f6567db0b642fbe540327508a9c49ab7ee00d97d6,,,,complete canonical id-ID editable target for O007-FREMLIN-V2-CH26-INTRO,passing exact unit QA receipt; reader/build admission remains external,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT26-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT26-UNIT-QA,,source-target-unit-qa-receipt,,qa/chapter26/mt26-unit-qa.json,2101,38bc9798b7ae8dce5a59e7b6ede52d09c4a66694cfc0322ea6b22c02f6804100,,,,"source-target structural, math, ID, xref, hint, and residue replay for O007-FREMLIN-V2-CH26-INTRO",pass=true; exact source/target identities and finite ledgered deltas,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT26-SOURCE"",""O007-RESOURCE-MT26-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT261-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt261.tex,32141,84766c4dd0c601713d2417a59c1db0853d0257e0e5f373a03427ddd42b33887d,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S261,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT261-TARGET,,translated-target,,source/id-ID/mt261.tex,34797,6d777072f7534752ad69979463c1b8d78f6ecfd387021d1a89aeb1cb35e5606a,,,,complete canonical id-ID editable target for O007-FREMLIN-V2-S261,passing exact unit QA receipt; reader/build admission remains external,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT261-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT261-UNIT-QA,,source-target-unit-qa-receipt,,qa/chapter26/mt261-unit-qa.json,4066,a55d2dc3e96977a849e92db7e60324b11c26850f19de032ee5c7ac9583e1dbd3,,,,"source-target structural, math, ID, xref, hint, and residue replay for O007-FREMLIN-V2-S261",pass=true; exact source/target identities and finite ledgered deltas,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT261-SOURCE"",""O007-RESOURCE-MT261-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT262-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt262.tex,50250,8b3f83a867f4984ae6d7455ed746a124dd36c56bc379624c5c8fb8e9afd2dfa9,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S262,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT262-TARGET,,translated-target,,source/id-ID/mt262.tex,52797,212d6bc8260103d7d1cabcf92cbca484c6903949d8be8f118819094ba86d5be2,,,,complete canonical id-ID editable target for O007-FREMLIN-V2-S262,passing exact unit QA receipt; reader/build admission remains external,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT262-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT262-UNIT-QA,,source-target-unit-qa-receipt,,qa/chapter26/mt262-unit-qa.json,6073,c9f0238180f24693120513a9dda50b009982e2633c7cc460b45e79855fe000bf,,,,"source-target structural, math, ID, xref, hint, and residue replay for O007-FREMLIN-V2-S262",pass=true; exact source/target identities and finite ledgered deltas,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT262-SOURCE"",""O007-RESOURCE-MT262-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT263-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt263.tex,52275,debe20ba70cbc7663f5e653d79ca216973d653e818121f565c650300804b7cd5,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S263,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT263-TARGET,,translated-target,,source/id-ID/mt263.tex,56342,ad7ad1c76da9304120e22376aa281f895d99b5639cf50d296c0fcd09cca7ee17,,,,complete canonical id-ID editable target for O007-FREMLIN-V2-S263,passing exact unit QA receipt; reader/build admission remains external,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT263-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT263-UNIT-QA,,source-target-unit-qa-receipt,,qa/chapter26/mt263-unit-qa.json,7223,5a015fcd42a5292b4969d99cff2519cfe8011b409a438a4384db9800bbed6416,,,,"source-target structural, math, ID, xref, hint, and residue replay for O007-FREMLIN-V2-S263",pass=true; exact source/target identities and finite ledgered deltas,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT263-SOURCE"",""O007-RESOURCE-MT263-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT264-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt264.tex,44157,c94668c8ac7d23e80377a8a159a0e12c368f21bc2ebbc2cea637fe9afad83464,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S264,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
1.1.0,resource,O007-RESOURCE-MT264-TARGET,,translated-target,,source/id-ID/mt264.tex,46722,61c006edab49d27a10c5c5ba67efdc5368eb0eea95edec3b386219627590de08,,,,complete canonical id-ID editable target for O007-FREMLIN-V2-S264,passing exact unit QA receipt; reader/build admission remains external,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT264-SOURCE""]}"
1.1.0,resource,O007-RESOURCE-MT264-UNIT-QA,,source-target-unit-qa-receipt,,qa/chapter26/mt264-unit-qa.json,10061,9d60fa02328cc4c613f8a229ef636ddfaf7fe8d111b3bedd8aac5d6672baab28,,,,"source-target structural, math, ID, xref, hint, and residue replay for O007-FREMLIN-V2-S264",pass=true; exact source/target identities and finite ledgered deltas,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT264-SOURCE"",""O007-RESOURCE-MT264-TARGET""]}"
1.1.0,resource,O007-RESOURCE-MT265-SOURCE,,official-source-member,,authority/fremlin/source/mt2.2016/mt265.tex,32003,09d94421b9537a68427446749f66e0f9fbcdb7543f48ff2e6e3ff3f9b10b44c4,,,,official mt2.2016 authority member for O007-FREMLIN-V2-S265,frozen official source bytes verified,"{""basis"":""Exact bounded checkpoint witness; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""complete-chapter26-cumulative-backend-checkpoint"",""source_resource_ids"":[""O007-RESOURCE-MT2-ARCHIVE"",""O007-RESOURCE-SOURCE-MANIFEST""]}"
