schema_version,record_type,id,unit_id,rights_id,order,source_anchor,semantic_anchor,target_anchor,anchor_kind,anchor_is_synthesized,anchor_note,segment_kind,source_line_start,source_line_end,target_line_start,target_line_end,source_char_start,source_char_end,target_char_start,target_char_end,source_segment_sha256,target_segment_sha256,provenance
1.1.0,segment,O007-FREMLIN-V1-FRONT-MT10-SEGMENT-0001,O007-FREMLIN-V1-FRONT-MT10,O007-RIGHTS-FREMLIN-DSL,1,mt10,O007-FREMLIN-V1-FRONT-MT10-COMPLETE-FILE,O007-FREMLIN-V1-FRONT-MT10-COMPLETE-FILE,unit-metadata,false,,complete-source-member,1,402,1,404,0,13705,0,14003,583e6a9e306d6eb4776df5260d04f8296cf27bb97aa740d8003802c12f5de452,e5d7a1cb3403ad14ac188e64fa19f1efbb6964df5a9af7793ee03d338b606faf,"{""basis"":""Exact stable source-to-id-ID map; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""source-target-segment-map"",""source_resource_ids"":[""O007-RESOURCE-MT10-SOURCE""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0463,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,463,O007-FREMLIN-V1-MTI-H0312,O007-FREMLIN-V1-MTI-T0463,O007-FREMLIN-V1-MTI-T0463,explicit,false,,index-index_heading,9950,9950,5615,5615,270164,270182,23256,23275,dc9c44055325c471e8610992bb0fb17d3cd22ab716719a067e0a5dd6594eb1f1,7418bc819574acb784832a1899ad97dd41c627a730a88d566c69693e3a20ff9c,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0464,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,464,O007-FREMLIN-V1-MTI-H0313,O007-FREMLIN-V1-MTI-T0464,O007-FREMLIN-V1-MTI-T0464,explicit,false,,index-index_heading,9960,9960,5618,5618,270511,270531,23278,23298,c1136e374d8badb848a4b2dee8b2d5f72896c496b21b4b7a1a19859d28894216,c1136e374d8badb848a4b2dee8b2d5f72896c496b21b4b7a1a19859d28894216,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0465,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,465,O007-FREMLIN-V1-MTI-H0314,O007-FREMLIN-V1-MTI-T0465,O007-FREMLIN-V1-MTI-T0465,explicit,false,,index-index_heading,10029,10029,5647,5647,272467,272491,23327,23355,7764e9cb9ca4b9587e375b55fd99fcc912ed8c114a9587a5b947dd3a33a99bfa,a358d138b9d2097fca780bdfda228462690834fa5361b096132399a054845ee3,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0466,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,466,O007-FREMLIN-V1-MTI-H0315,O007-FREMLIN-V1-MTI-T0466,O007-FREMLIN-V1-MTI-T0466,explicit,false,,index-index_heading,10040,10040,5654,5654,272688,272712,23362,23384,a586d880185e073a7f01394bcacfe1d68046d76541bea701baa19cf40caef99b,9e4d89d079f7f7f76e601b1466651bb2b3e71db21024ca990949edc9edb642af,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0467,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,467,O007-FREMLIN-V1-MTI-H0316,O007-FREMLIN-V1-MTI-T0467,O007-FREMLIN-V1-MTI-T0467,explicit,false,,index-index_heading,10044,10044,5657,5657,272762,272782,23387,23409,090b90a9f9a632bc5d6092753090d9eb5464e2267bb174d47ee4e3c1197a0e86,40979bd641234f249a1e8e9aea1bb5187ac3b85c22be3c98ac1f4f87f863eb52,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0468,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,468,O007-FREMLIN-V1-MTI-H0317,O007-FREMLIN-V1-MTI-T0468,O007-FREMLIN-V1-MTI-T0468,explicit,false,,index-index_heading,10074,10074,5672,5672,273494,273515,23424,23453,27e6e59e0550a0f04e459016a8b355fca7a86cb2fbdaa198cf839b3a3ffdceb7,2ae44fd848f697e7cc9c2a726d030997d28762639d01edcb236715d2c477b285,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0469,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,469,O007-FREMLIN-V1-MTI-H0318,O007-FREMLIN-V1-MTI-T0469,O007-FREMLIN-V1-MTI-T0469,explicit,false,,index-index_heading,10105,10105,5687,5687,274214,274232,23468,23485,ba83880a9039fb5a2f155d03fb733912ff6577bb1f14ea68105f75089a2d3659,dd4b826d4128a9abb6e16383b4fbc15636ad997cabcdbb94d6ae4f70fc01d4d5,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0470,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,470,O007-FREMLIN-V1-MTI-GE0107,O007-FREMLIN-V1-MTI-T0470,O007-FREMLIN-V1-MTI-T0470,explicit,false,,index-index_entry,10105,10117,5688,5688,274233,274268,23486,23520,837ae3bb49f1c614c394d617659188eaa391807dbe483975b6b2e1b79b9b3f53,0a70d3a809208ad62c756a92f1bec6bbffa25c0f58848425db3e9cd86efde351,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0471,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,471,O007-FREMLIN-V1-MTI-GE0108,O007-FREMLIN-V1-MTI-T0471,O007-FREMLIN-V1-MTI-T0471,explicit,false,,index-index_entry,10123,10123,5693,5693,274861,274904,23525,23574,78bf6a32c8e59a204d9314e7c03d99d222eec7b9337f8260fe6838f3179ecc1f,05268473fc9a0fff7cac3b710e961977213ed3d02c746ff45f043aec44bcfd92,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0472,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,472,O007-FREMLIN-V1-MTI-H0319,O007-FREMLIN-V1-MTI-T0472,O007-FREMLIN-V1-MTI-T0472,explicit,false,,index-index_heading,10128,10128,5698,5698,274982,274999,23592,23612,09662579c6108ba72a28d544850b97194230f4aa0ec205a3ccb0ed5d50ae61dc,db9c5cd28da58301b65056ef2fa305baa99ba9896baa6b7223711066cccf4fed,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0473,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,473,O007-FREMLIN-V1-MTI-H0320,O007-FREMLIN-V1-MTI-T0473,O007-FREMLIN-V1-MTI-T0473,explicit,false,,index-index_heading,10138,10138,5706,5706,275152,275175,23620,23643,3e21823e37b89a0ba699f9d4c60f0d7beef5b43be57ebc77e92d84d4c3aeb476,3e21823e37b89a0ba699f9d4c60f0d7beef5b43be57ebc77e92d84d4c3aeb476,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0474,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,474,O007-FREMLIN-V1-MTI-H0321,O007-FREMLIN-V1-MTI-T0474,O007-FREMLIN-V1-MTI-T0474,explicit,false,,index-index_heading,10160,10160,5723,5723,275601,275619,23660,23681,f61346f6d3845b112a9943223c78fd2c04a0121af42bc34a3fa981b1b5c07093,5784f8051a6a573011f85d3b7eabfe842d16e64bee74c1aa0c7e5a72f7d3e513,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0475,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,475,O007-FREMLIN-V1-MTI-GE0109,O007-FREMLIN-V1-MTI-T0475,O007-FREMLIN-V1-MTI-T0475,explicit,false,,index-index_entry,10160,10164,5724,5724,275620,275663,23682,23726,d2be601dde8ff58bda53d0d8925bdfbe633e30c7c851db7cc067e56f0cbb7e4f,df17212a1dbe7e61542f0d490a3bad86e068d753097de744015a6c7e7ca63fbf,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0476,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,476,O007-FREMLIN-V1-MTI-GE0110,O007-FREMLIN-V1-MTI-T0476,O007-FREMLIN-V1-MTI-T0476,explicit,false,,index-index_entry,10170,10176,5728,5731,275806,276005,23730,23943,692fab59f515fb22cc72566a2d894592c423369ab3affcccee49f79c2bc42588,7fbe35f9a015b24d6ff0d11f60b0047d2de9c3d248a7e5605336c111a5122124,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0477,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,477,O007-FREMLIN-V1-MTI-H0322,O007-FREMLIN-V1-MTI-T0477,O007-FREMLIN-V1-MTI-T0477,explicit,false,,index-index_heading,10500,10500,5879,5879,285900,285919,24091,24109,19fd586806d1232310a7fa795c8b3e6fefa6fdad51d6c7bb5a052e636007ee3c,d615a4255b7d092f85a386b213a5af9aa5e18dc2841a68d6f99a168f947bb3ae,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0478,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,478,O007-FREMLIN-V1-MTI-H0323,O007-FREMLIN-V1-MTI-T0478,O007-FREMLIN-V1-MTI-T0478,explicit,false,,index-index_heading,10509,10509,5884,5884,286124,286151,24114,24139,653075d3de5b4f2c20b63404d796e019c88642b8223a4c1d9516a7094b430a76,bfae4ebbcf3b30b49735a742697624f4e1f94c9a0e445146692c8046e61f535f,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0479,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,479,O007-FREMLIN-V1-MTI-GE0111,O007-FREMLIN-V1-MTI-T0479,O007-FREMLIN-V1-MTI-T0479,explicit,false,Logical segment is the ordered concatenation of 4 authority spans and 1 rendered target spans; envelope offsets are reported.,index-index_entry,10509,10517,5885,5888,286152,286562,24140,24314,2702682088619fa325918c6ef797dfd640a82078b2413e971f5f417b9933cd82,8390dd2672dc60ead6b3a820f5288bb1adbf7baafdaa322ea0b1609ce58bd50d,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0480,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,480,O007-FREMLIN-V1-MTI-GE0112,O007-FREMLIN-V1-MTI-T0480,O007-FREMLIN-V1-MTI-T0480,explicit,false,Logical segment is the ordered concatenation of 4 authority spans and 1 rendered target spans; envelope offsets are reported.,index-index_entry,10519,10535,5890,5894,286598,286803,24316,24437,850368acc0419214426663f28f4858a26e339353b761112d7790cf733d4e4a2a,a39d4865410b7e7900a37deed1c2d87fdc483a7f9f53d5aef4fc30df3e35136d,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0481,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,481,O007-FREMLIN-V1-MTI-H0324,O007-FREMLIN-V1-MTI-T0481,O007-FREMLIN-V1-MTI-T0481,explicit,false,,index-index_heading,10586,10586,5926,5926,288503,288524,24482,24503,de929fe861a673947494d023d5e3b07d82d68dd27df1ccbd6d9abf76a1ed10c7,82ddb41de1a9d2acac105031d0a7a12da5eb6ff831797fa2353fc7403ddd2c3a,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0482,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,482,O007-FREMLIN-V1-MTI-GE0113,O007-FREMLIN-V1-MTI-T0482,O007-FREMLIN-V1-MTI-T0482,explicit,false,,index-index_entry,10586,10588,5927,5927,288525,288554,24504,24530,90eca7b526aa3125ebf399cceee0ce620febe8d9a3aa154994cfd5192a500b14,b83a5aa5c680dfd3c189130472f09d67d0c2b37af5a28f2b415aa015e787d5a6,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0483,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,483,O007-FREMLIN-V1-MTI-H0325,O007-FREMLIN-V1-MTI-T0483,O007-FREMLIN-V1-MTI-T0483,explicit,false,,index-index_heading,10602,10602,5935,5935,288929,288952,24538,24566,8fca9191e0a9b3c18ed8e82d2bfd982a5990f4df81707b104e063fbe6843a180,3258498a86f323fe59de1645ff0aeb6f4a755b060fe1a1a21ec505d749299553,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0484,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,484,O007-FREMLIN-V1-MTI-H0326,O007-FREMLIN-V1-MTI-T0484,O007-FREMLIN-V1-MTI-T0484,explicit,false,,index-index_heading,10621,10621,5940,5940,289502,289525,24571,24592,6c2ac545c84253abe93762f5acdc25a98c3324ba1e0501e40d7b31ae13e5a2a3,bbd3aef842680c67162c5694742260b971562d8ab2827b7d39ac7745ba061117,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0485,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,485,O007-FREMLIN-V1-MTI-GE0114,O007-FREMLIN-V1-MTI-T0485,O007-FREMLIN-V1-MTI-T0485,explicit,false,,index-index_entry,10621,10622,5941,5941,289526,289546,24593,24611,585ec7cf69241aa6963dbcc1045c992d2316758e47890f44b8c952abb2f33409,057bca2c0ca2543e2e8bf7b0c5fc5c926a6242ade9c4b40ce688a9b9c4a5b9ae,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0486,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,486,O007-FREMLIN-V1-MTI-H0327,O007-FREMLIN-V1-MTI-T0486,O007-FREMLIN-V1-MTI-T0486,explicit,false,,index-index_heading,10641,10641,5947,5947,290283,290302,24617,24636,7ed13c08e7875e6e10fca7cd0602c383f4c9d646812a4233ea304d5397f42f6a,7ed13c08e7875e6e10fca7cd0602c383f4c9d646812a4233ea304d5397f42f6a,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0487,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,487,O007-FREMLIN-V1-MTI-GE0115,O007-FREMLIN-V1-MTI-T0487,O007-FREMLIN-V1-MTI-T0487,explicit,false,,index-index_entry,10641,10642,5948,5948,290303,290326,24637,24660,f811c3d3582dba41da31864e9074905e5fd356b62f0f95c3193d0a1ee015cba0,92b6230bb29cab82939eb5a26d2b10def2053a7b6c510307eaee50c3e016cd6b,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0488,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,488,O007-FREMLIN-V1-MTI-H0328,O007-FREMLIN-V1-MTI-T0488,O007-FREMLIN-V1-MTI-T0488,explicit,false,,index-index_heading,10644,10644,5950,5950,290353,290374,24663,24685,dce66aa7da294802df26291c0e1bb028f62c967b109756fcabf4bbb2a52d77ed,ef3359912fdf113da8aa00bcdbb1ba0cdae2747e08d209d569fcfe1a095aac4c,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0489,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,489,O007-FREMLIN-V1-MTI-H0329,O007-FREMLIN-V1-MTI-T0489,O007-FREMLIN-V1-MTI-T0489,explicit,false,,index-index_heading,10680,10680,5959,5959,291557,291580,24694,24723,1abad1ff9f6e6b794237bf3c16da77d0fa8e110557c7192b2fb960a5e2b94682,ba2baca742877d03aa4aea90a03affed7fc239621b885fb17aa0b9094f2b66e0,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0490,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,490,O007-FREMLIN-V1-MTI-H0330,O007-FREMLIN-V1-MTI-T0490,O007-FREMLIN-V1-MTI-T0490,explicit,false,,index-index_heading,10687,10687,5962,5962,291807,291830,24726,24748,daea4b4e73907c73da69491055e4558afa71725a347bfe9479105a05e6a2ddc5,b02bc93d99f631b1b665e73d2624760e3e602938a1bd46c74195f66d309c8763,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0491,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,491,O007-FREMLIN-V1-MTI-H0331,O007-FREMLIN-V1-MTI-T0491,O007-FREMLIN-V1-MTI-T0491,explicit,false,,index-index_heading,10701,10701,5967,5967,292245,292267,24753,24775,49fed9b93b9b49d7d7d2b38f92231e29909b49c165fa899bd6043f7a9e3c51a6,dbdae5769cec7719901262481f9feca849d28ac1926f2fd7b9eca3906987369d,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0492,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,492,O007-FREMLIN-V1-MTI-H0332,O007-FREMLIN-V1-MTI-T0492,O007-FREMLIN-V1-MTI-T0492,explicit,false,,index-index_heading,10721,10721,5980,5980,292778,292798,24788,24808,4e28b1d29f14514256646ef6203ac3bc04a12ab63972f85e3b415dc896396f43,4e28b1d29f14514256646ef6203ac3bc04a12ab63972f85e3b415dc896396f43,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0493,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,493,O007-FREMLIN-V1-MTI-H0333,O007-FREMLIN-V1-MTI-T0493,O007-FREMLIN-V1-MTI-T0493,explicit,false,,index-index_heading,10725,10725,5983,5983,292832,292852,24811,24831,3450b45a85ce45a9fbf2c8326d032804fd4604cb7d03825d0ec443eebc5c06e4,3450b45a85ce45a9fbf2c8326d032804fd4604cb7d03825d0ec443eebc5c06e4,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0494,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,494,O007-FREMLIN-V1-MTI-H0334,O007-FREMLIN-V1-MTI-T0494,O007-FREMLIN-V1-MTI-T0494,explicit,false,,index-index_heading,10734,10734,5990,5990,292970,292991,24838,24859,3f48823c776f5f570d911e2641e7f4c5ebc8fd28d504d3c26c816953af09b351,3f48823c776f5f570d911e2641e7f4c5ebc8fd28d504d3c26c816953af09b351,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
1.1.0,segment,O007-FREMLIN-V1-MTI-SEGMENT-0495,O007-FREMLIN-V1-MTI,O007-RIGHTS-FREMLIN-DSL,495,O007-FREMLIN-V1-MTI-H0335,O007-FREMLIN-V1-MTI-T0495,O007-FREMLIN-V1-MTI-T0495,explicit,false,,index-index_heading,10760,10760,6009,6009,293375,293399,24878,24902,04b0fe256035e052e9782bebe78aba9aa892ceb38a632ab6838302b80eeb87d9,04b0fe256035e052e9782bebe78aba9aa892ceb38a632ab6838302b80eeb87d9,"{""basis"":""Canonical 731-unit projector map with immutable TeX replay; OpenAI Codex gpt-5.6-sol, Ultra."",""kind"":""volume1-active-index-source-target-map"",""source_resource_ids"":[""O007-RESOURCE-MTI-SOURCE"",""O007-RESOURCE-MTI-SKELETON""]}"
